pixel_x,pixel_y,robot_x,robot_y,score,label
389.06340035872745,372.58409326914,0.22,-0.03,0.954805850982666,red bucket
382.3999945986821,308.48416513629326,0.24,-0.03,0.9359391331672668,red bucket
398.8721447753538,232.5663377689267,0.26,-0.03,0.9238778948783875,red bucket
277.9242823499459,381.67840366622113,0.22,0.0,0.9544313549995422,red bucket
288.5747777424606,285.19586596160696,0.24,0.0,0.9242870211601257,red bucket
281.60364749504186,235.88084562099394,0.26,0.0,0.911077618598938,red bucket
195.76730211063204,363.72768901287793,0.22,0.03,0.9482033252716064,red bucket
148.53986228637797,295.62166085946575,0.24,0.03,0.928492546081543,red bucket
163.76197034384612,229.2988263018562,0.26,0.03,0.9178917407989502,red bucket
