pixel_x,pixel_y,robot_x,robot_y,score,label
383.7184459743366,376.85170820000644,0.22,-0.03,0.9556717872619629,blue block
387.7709032773781,311.11779208212374,0.24,-0.03,0.948409914970398,blue block
399.1983199660419,243.41565946545728,0.26,-0.03,0.9493542313575745,blue block
281.93437320995815,386.2675302930161,0.22,0.0,0.9569200277328491,blue block
289.2752637915162,335.270589901565,0.24,0.0,0.950529158115387,blue block
287.3674970150874,236.05175657585295,0.26,0.0,0.943878710269928,blue block
189.52145840937663,362.2891024861094,0.22,0.03,0.9442272186279297,blue block
183.89359374272544,312.34341294597823,0.24,0.03,0.9465736746788025,blue block
190.44606479587662,227.2525839264774,0.26,0.03,0.9489578604698181,blue block
