pixel_x,pixel_y,robot_x,robot_y,score,label
230.82218170166016,235.54598808288574,0.25,0.0,0.9475586414337158,red block
145.96346855163574,319.6820068359375,0.225,0.025,0.9436695575714111,red block
139.0302562713623,140.60335636138916,0.275,0.025,0.934077262878418,red block
293.7106704711914,240.57598114013672,0.275,-0.025,0.9404388070106506,red block
312.62020111083984,387.6137638092041,0.225,-0.025,0.9524530172348022,red block
